segment_id,vehicle,session_index,split,proxy_capacity_ah,soc_start,voltage_start,voltage_60,voltage_300,voltage_600,current_mean,tmax_mean,temperature_rise,cell_gap_mean,cell_gap_max
vehicle_006_session_00001,vehicle_006,1,train,133.3365093069172,42.4,332.4,333.4,335.125,337.4,-51.94266093333333,38.53333333333333,1,0.023426666666666655,0.027000000000000135
vehicle_006_session_00002,vehicle_006,2,train,132.05295138888886,14.8,322.8,323.4,324.2,325.2,-22.5,40.0,0,0.015120000000000005,0.017000000000000348
vehicle_006_session_00003,vehicle_006,3,train,130.89000324208652,22.8,326.0,327.75,328.675,329.6,-44.713343333333334,38.0,0,0.017720000000000027,0.019000000000000128
vehicle_006_session_00004,vehicle_006,4,train,135.6298131320225,28.4,329.1,330.4,331.7,333.3,-74.60264144736843,36.10526315789474,2,0.027789473684210576,0.03000000000000025
vehicle_006_session_00005,vehicle_006,5,train,132.60173731617647,30.4,329.6,330.7,332.1,333.6,-69.9578905263158,40.828947368421055,1,0.02682894736842109,0.028999999999999915
vehicle_006_session_00006,vehicle_006,6,train,135.46704437309742,41.2,332.8,333.9,336.1,339.7,-73.40788552631578,41.98684210526316,2,0.031592105263157866,0.03699999999999992
vehicle_006_session_00007,vehicle_006,7,train,134.0776472289644,17.2,326.1,327.45,329.2,330.5,-74.07467293333333,35.906666666666666,1,0.02933333333333337,0.03500000000000014
vehicle_006_session_00008,vehicle_006,8,train,133.17281334656087,14.4,323.6,324.65,326.3,327.7,-45.163168157894745,36.0,0,0.022421052631578908,0.025000000000000355
vehicle_006_session_00009,vehicle_006,9,train,133.7115790110153,50.8,338.5,340.6,344.1,347.8,-75.41733613333332,38.626666666666665,1,0.0351466666666667,0.039000000000000146
vehicle_006_session_00010,vehicle_006,10,train,133.26250563271606,30.8,330.0,330.9,332.4,334.1,-74.4026244736842,38.078947368421055,2,0.028368421052631605,0.03000000000000025
vehicle_006_session_00011,vehicle_006,11,train,133.44194002777778,44.0,333.5,334.95,337.7375,341.6,-69.959996,35.026666666666664,2,0.032799999999999996,0.03699999999999992
vehicle_006_session_00012,vehicle_006,12,train,131.57633512731485,40.0,333.0,333.25,334.15,335.7,-45.09871116883117,33.4025974025974,1,0.020870129870129855,0.02300000000000013
vehicle_006_session_00013,vehicle_006,13,train,134.28284112251245,46.0,333.5,334.4,336.3,338.6,-40.11734333333333,30.0,0,0.02443999999999998,0.030999999999999694
vehicle_006_session_00014,vehicle_006,14,train,131.51038630589431,32.8,330.0,331.5,333.0,334.9,-70.61053592105263,29.63157894736842,1,0.027302631578947384,0.02900000000000036
vehicle_006_session_00015,vehicle_006,15,train,133.21230108081429,18.0,326.6,327.9,329.6,330.8,-74.34666533333333,32.026666666666664,1,0.029000000000000026,0.03400000000000025
vehicle_006_session_00016,vehicle_006,16,train,131.66217104010616,26.0,327.8,328.55,329.6,330.3,-45.226679333333344,33.0,0,0.018373333333333353,0.020000000000000018
vehicle_006_session_00017,vehicle_006,17,train,132.70267656351527,12.0,321.7,322.5,323.85,325.2,-32.17500618421053,36.0,0,0.01971052631578947,0.02200000000000024
vehicle_006_session_00018,vehicle_006,18,train,134.22657338090855,27.2,328.9,330.2,331.4,333.0,-74.69737973684211,41.14473684210526,1,0.028460526315789495,0.03000000000000025
vehicle_006_session_00019,vehicle_006,19,train,133.60081265913053,10.8,321.6,322.4,324.1,325.7,-40.447994800000004,36.0,0,0.02230666666666665,0.02400000000000002
vehicle_006_session_00020,vehicle_006,20,train,135.19662340991695,56.8,342.4,343.5,345.5,347.5,-40.31601520000002,38.0,0,0.02448000000000001,0.026000000000000245
vehicle_006_session_00021,vehicle_006,21,train,133.63274380530973,54.4,339.4,341.0,342.4,343.8,-25.738667866666667,33.0,0,0.021333333333333346,0.02300000000000013
vehicle_006_session_00022,vehicle_006,22,train,133.80666251845142,16.4,324.9,326.35,328.6,329.9,-70.03066973333334,39.0,0,0.03012000000000001,0.03500000000000014
vehicle_006_session_00023,vehicle_006,23,train,135.50931525181727,56.8,342.7,343.70000000000005,345.8,348.2,-45.10934333333334,39.0,0,0.02632000000000002,0.028000000000000025
vehicle_006_session_00024,vehicle_006,24,train,134.93412147626677,26.8,328.8,329.79999999999995,331.1,332.5,-72.27106171052633,41.0,0,0.027684210526315815,0.02900000000000036
vehicle_006_session_00025,vehicle_006,25,train,134.39430589626738,35.6,331.0,332.15,333.85,336.1,-73.56267120000001,37.89333333333333,2,0.02974666666666672,0.03200000000000003
vehicle_006_session_00026,vehicle_006,26,train,134.71912196626985,29.6,329.6,330.6,332.0,333.6,-74.82105842105263,42.56578947368421,1,0.029039473684210552,0.03100000000000014
vehicle_006_session_00027,vehicle_006,27,train,135.55928660848352,40.4,332.2,333.3,335.3,338.2,-69.76053552631579,41.578947368421055,1,0.030671052631578943,0.03500000000000014
vehicle_006_session_00028,vehicle_006,28,train,134.98395181063688,17.6,325.3,326.9,329.1,330.3,-74.28134933333332,43.16,1,0.03189333333333333,0.037000000000000366
vehicle_006_session_00029,vehicle_006,29,train,134.89618439456183,42.8,333.2,334.4,336.9,340.8,-70.50131592105264,41.51315789473684,1,0.03357894736842103,0.040000000000000036
vehicle_006_session_00030,vehicle_006,30,train,134.3743267309287,19.2,325.7,325.9,326.6,327.1,-26.100010000000008,38.0,0,0.016828947368420992,0.020999999999999908
vehicle_006_session_00031,vehicle_006,31,train,134.6210212575172,22.0,327.4,328.70000000000005,330.1,331.4,-74.09211184210527,40.89473684210526,1,0.02840789473684212,0.03100000000000014
vehicle_006_session_00032,vehicle_006,32,train,133.36481518199238,41.2,331.4,332.2,333.5,335.0,-40.30002000000002,38.0,0,0.02056578947368423,0.02300000000000013
vehicle_006_session_00033,vehicle_006,33,train,134.26294510995373,32.4,330.2,331.1,332.7,334.4,-70.95526342105263,37.21052631578947,2,0.028381578947368463,0.03000000000000025
vehicle_006_session_00034,vehicle_006,34,train,133.1625698010511,32.4,329.9,331.0,332.4,334.1,-69.73685578947368,39.0,0,0.027842105263157915,0.03000000000000025
vehicle_006_session_00035,vehicle_006,35,train,132.79382043845317,38.0,330.7,331.4,332.5,333.9,-45.09606210526316,36.88157894736842,1,0.02117105263157894,0.02300000000000013
